,Business,City,Price,Review,ID
317,Floyd's 99 Barbershop,Chicago,2,5,G7i_5XDp64aNqgUVDioINA
318,Floyd's 99 Barbershop,Chicago,2,5,zeAPCuiEOhIS25cHsvzt_Q
319,Floyd's 99 Barbershop,Chicago,2,1,zeAPCuiEOhIS25cHsvzt_Q
320,Floyd's 99 Barbershop,Chicago,2,5,zeAPCuiEOhIS25cHsvzt_Q
321,Joe's Barbershop Chicago,Chicago,1,5,ExLfiwWkQeDpzxp-H0Y6PQ
322,Joe's Barbershop Chicago,Chicago,1,5,ExLfiwWkQeDpzxp-H0Y6PQ
323,Joe's Barbershop Chicago,Chicago,1,4,ExLfiwWkQeDpzxp-H0Y6PQ
324,Floyd's 99 Barbershop,Chicago,2,5,UK8-309AJgZomxw22EEA2A
325,Floyd's 99 Barbershop,Chicago,2,2,UK8-309AJgZomxw22EEA2A
326,Floyd's 99 Barbershop,Chicago,2,5,UK8-309AJgZomxw22EEA2A
327,Gabby's Barber Shop,Chicago,1,5,H5yh8kBeKIyC0RwNy4EblQ
328,Gabby's Barber Shop,Chicago,1,5,H5yh8kBeKIyC0RwNy4EblQ
329,Gabby's Barber Shop,Chicago,1,5,H5yh8kBeKIyC0RwNy4EblQ
330,Funk's Barbershop,Chicago,2,5,P33C2fWtQ41X1DBMyWHGaA
331,Funk's Barbershop,Chicago,2,5,P33C2fWtQ41X1DBMyWHGaA
332,Funk's Barbershop,Chicago,2,5,P33C2fWtQ41X1DBMyWHGaA
333,Van Buren Gentlemen's Salon,Chicago,2,5,e6RAVw51783C8G3sm4lTqw
334,Van Buren Gentlemen's Salon,Chicago,2,1,e6RAVw51783C8G3sm4lTqw
335,Van Buren Gentlemen's Salon,Chicago,2,5,e6RAVw51783C8G3sm4lTqw
336,Pete's Barber Shop,Chicago,2,5,GIsXAJtNBnLJhh3jShTqeA
337,Pete's Barber Shop,Chicago,2,5,GIsXAJtNBnLJhh3jShTqeA
338,Pete's Barber Shop,Chicago,2,5,GIsXAJtNBnLJhh3jShTqeA
339,Kenny Mac's Barbershop,Chicago,2,5,SL6uYmVrbWG7cy-QiE2rVQ
340,Kenny Mac's Barbershop,Chicago,2,1,SL6uYmVrbWG7cy-QiE2rVQ
341,Kenny Mac's Barbershop,Chicago,2,5,SL6uYmVrbWG7cy-QiE2rVQ
342,Old Town Barbershop,Chicago,2,5,6O8sNmq2sn0MgsW2MdpKSA
343,Old Town Barbershop,Chicago,2,4,6O8sNmq2sn0MgsW2MdpKSA
344,Old Town Barbershop,Chicago,2,5,6O8sNmq2sn0MgsW2MdpKSA
345,Tailor Barber Co.,Chicago,2,5,U_lEzIk-q9lX9xAY-qYBFw
346,Tailor Barber Co.,Chicago,2,5,U_lEzIk-q9lX9xAY-qYBFw
347,Tailor Barber Co.,Chicago,2,3,U_lEzIk-q9lX9xAY-qYBFw
348,Floyd's 99 Barbershop,Chicago,2,5,s4omkNBCoZt9oDsWqkfJDg
349,Floyd's 99 Barbershop,Chicago,2,1,s4omkNBCoZt9oDsWqkfJDg
350,Floyd's 99 Barbershop,Chicago,2,5,s4omkNBCoZt9oDsWqkfJDg
351,Slade's Barbershop,Chicago,1,5,bMc_ah3uamNPCqiVDY9IQw
352,Slade's Barbershop,Chicago,1,5,bMc_ah3uamNPCqiVDY9IQw
353,Slade's Barbershop,Chicago,1,5,bMc_ah3uamNPCqiVDY9IQw
354,Chicago Male Salon,Chicago,2,5,5s0y0SgRiVd7YErAoVpNpA
355,Chicago Male Salon,Chicago,2,4,5s0y0SgRiVd7YErAoVpNpA
356,Chicago Male Salon,Chicago,2,5,5s0y0SgRiVd7YErAoVpNpA
357,Floyd's 99 Barbershop,Chicago,2,5,FdQDVKeDpOkyJkJY-zAleQ
358,Floyd's 99 Barbershop,Chicago,2,5,FdQDVKeDpOkyJkJY-zAleQ
359,Floyd's 99 Barbershop,Chicago,2,1,FdQDVKeDpOkyJkJY-zAleQ
360,Irving Park Barbershop,Chicago,2,5,JxIaStSUV8kydBfq1KS2BQ
361,Irving Park Barbershop,Chicago,2,5,JxIaStSUV8kydBfq1KS2BQ
362,Irving Park Barbershop,Chicago,2,5,JxIaStSUV8kydBfq1KS2BQ
363,Esquire Barbershop,Chicago,1,5,sjmOvzGMu4dqdeg8lHFn2Q
364,Esquire Barbershop,Chicago,1,5,sjmOvzGMu4dqdeg8lHFn2Q
365,Esquire Barbershop,Chicago,1,5,sjmOvzGMu4dqdeg8lHFn2Q
366,Metropolitan Barber Shop,Chicago,2,5,5wxhojVIFtOfTS7TOBrQLA
367,Metropolitan Barber Shop,Chicago,2,1,5wxhojVIFtOfTS7TOBrQLA
368,Metropolitan Barber Shop,Chicago,2,1,5wxhojVIFtOfTS7TOBrQLA
369,Lincoln Square Barber Shop,Chicago,2,5,FWlxd_2yQp4l58wMiOK_MQ
370,Lincoln Square Barber Shop,Chicago,2,1,FWlxd_2yQp4l58wMiOK_MQ
371,Lincoln Square Barber Shop,Chicago,2,5,FWlxd_2yQp4l58wMiOK_MQ
372,Blind Barber,Chicago,2,4,TZDBetXKtKw3Zlyr695Lnw
373,Blind Barber,Chicago,2,1,TZDBetXKtKw3Zlyr695Lnw
374,Blind Barber,Chicago,2,1,TZDBetXKtKw3Zlyr695Lnw
375,Barkers Barbershop,Chicago,2,5,rMQoJiIPSPdB0_epK2V4ug
376,Barkers Barbershop,Chicago,2,2,rMQoJiIPSPdB0_epK2V4ug
377,Barkers Barbershop,Chicago,2,5,rMQoJiIPSPdB0_epK2V4ug
378,State Street Barbers,Chicago,2,5,3O5uKkSONtvG-UpDJyeYSA
379,State Street Barbers,Chicago,2,2,3O5uKkSONtvG-UpDJyeYSA
380,State Street Barbers,Chicago,2,2,3O5uKkSONtvG-UpDJyeYSA
381,iMALE Salon For Men,Chicago,4,5,P53vgPR5SZM1yHMllYS3cQ
382,iMALE Salon For Men,Chicago,4,2,P53vgPR5SZM1yHMllYS3cQ
383,iMALE Salon For Men,Chicago,4,5,P53vgPR5SZM1yHMllYS3cQ
384,Headrest Barbershop,Chicago,2,5,-QYJe2k7rr_EkAAHQvME6A
385,Headrest Barbershop,Chicago,2,2,-QYJe2k7rr_EkAAHQvME6A
386,Headrest Barbershop,Chicago,2,5,-QYJe2k7rr_EkAAHQvME6A
387,Floyd's 99 Barbershop,Chicago,2,5,dPcJOijiYnekUQV3pIRQxw
388,Floyd's 99 Barbershop,Chicago,2,5,dPcJOijiYnekUQV3pIRQxw
389,Floyd's 99 Barbershop,Chicago,2,1,dPcJOijiYnekUQV3pIRQxw
390,Chicago Barbershop,Chicago,1,5,Ky--kBNn04EblE-nbufbig
391,Chicago Barbershop,Chicago,1,1,Ky--kBNn04EblE-nbufbig
392,Chicago Barbershop,Chicago,1,5,Ky--kBNn04EblE-nbufbig
393,Bespoke Men's Grooming,Chicago,2,5,IihoLZHo3Fgq52EMcACvuQ
394,Bespoke Men's Grooming,Chicago,2,5,IihoLZHo3Fgq52EMcACvuQ
395,Bespoke Men's Grooming,Chicago,2,5,IihoLZHo3Fgq52EMcACvuQ
396,Ruben's Unisex,Chicago,2,5,P0Tvpk68W05zuVWrypWDRA
397,Ruben's Unisex,Chicago,2,5,P0Tvpk68W05zuVWrypWDRA
398,Ruben's Unisex,Chicago,2,5,P0Tvpk68W05zuVWrypWDRA
399,Mr. Barber Of Chicago,Chicago,2,5,M0GpTadyJSnnMeRhgZqxig
400,Mr. Barber Of Chicago,Chicago,2,5,M0GpTadyJSnnMeRhgZqxig
401,Mr. Barber Of Chicago,Chicago,2,5,M0GpTadyJSnnMeRhgZqxig
402,Maestroshave Barbershop,Chicago,2,5,8IsjlvL4Ayz9VXCp--OsyQ
403,Maestroshave Barbershop,Chicago,2,5,8IsjlvL4Ayz9VXCp--OsyQ
404,Maestroshave Barbershop,Chicago,2,1,8IsjlvL4Ayz9VXCp--OsyQ
405,The Corner Barber Shop,Chicago,1,5,_-Gz2Ig8xD8wiUWprQRVgQ
406,The Corner Barber Shop,Chicago,1,1,_-Gz2Ig8xD8wiUWprQRVgQ
407,The Corner Barber Shop,Chicago,1,1,_-Gz2Ig8xD8wiUWprQRVgQ
408,Chicago's Best Barber Shop,Chicago,2,5,i2Ufl5K4vwIei2zcFN4sAw
409,Chicago's Best Barber Shop,Chicago,2,1,i2Ufl5K4vwIei2zcFN4sAw
410,Chicago's Best Barber Shop,Chicago,2,5,i2Ufl5K4vwIei2zcFN4sAw
411,Mario's Barber Shop,Chicago,2,5,jCBNojCw_H4if0lhAnzYMg
412,Mario's Barber Shop,Chicago,2,4,jCBNojCw_H4if0lhAnzYMg
413,Mario's Barber Shop,Chicago,2,1,jCBNojCw_H4if0lhAnzYMg
414,Handcrafted Barbershop,Chicago,1,5,qmyS5bK2Rgs11fqyxEp92w
415,Handcrafted Barbershop,Chicago,1,5,qmyS5bK2Rgs11fqyxEp92w
416,Handcrafted Barbershop,Chicago,1,5,qmyS5bK2Rgs11fqyxEp92w
417,New Barbershop,Chicago,2,5,y7qxMKZhhzUheTmmDeoL5Q
418,New Barbershop,Chicago,2,1,y7qxMKZhhzUheTmmDeoL5Q
419,New Barbershop,Chicago,2,1,y7qxMKZhhzUheTmmDeoL5Q
420,Steve Duroseau - The Exec Room,Chicago,2,5,lgU1uu3PVZl8km66VMthvw
421,Steve Duroseau - The Exec Room,Chicago,2,5,lgU1uu3PVZl8km66VMthvw
422,Steve Duroseau - The Exec Room,Chicago,2,5,lgU1uu3PVZl8km66VMthvw
423,Andre's Barber Shop,Chicago,1,5,ZGucd7wNJOhMf3XbQYCAoA
424,Andre's Barber Shop,Chicago,1,4,ZGucd7wNJOhMf3XbQYCAoA
425,Andre's Barber Shop,Chicago,1,5,ZGucd7wNJOhMf3XbQYCAoA
426,Denmark College Salon,Chicago,1,5,64OV1hQ46XWDflVOPWhUrQ
427,Denmark College Salon,Chicago,1,4,64OV1hQ46XWDflVOPWhUrQ
428,Denmark College Salon,Chicago,1,5,64OV1hQ46XWDflVOPWhUrQ
429,Hair Mechanic,Chicago,2,5,_NpJZ0q8KVI-d2YLL_VpCA
430,Hair Mechanic,Chicago,2,5,_NpJZ0q8KVI-d2YLL_VpCA
431,Hair Mechanic,Chicago,2,5,_NpJZ0q8KVI-d2YLL_VpCA
432,Grooming Lounge Chicago,Chicago,2,5,S90u37TMl4l44lHMHM-UAQ
433,Grooming Lounge Chicago,Chicago,2,1,S90u37TMl4l44lHMHM-UAQ
434,Grooming Lounge Chicago,Chicago,2,1,S90u37TMl4l44lHMHM-UAQ
435,Jerry's Barber Shop,Chicago,1,5,8e96Ye5_LHrdA1ymOankPQ
436,Jerry's Barber Shop,Chicago,1,2,8e96Ye5_LHrdA1ymOankPQ
437,Jerry's Barber Shop,Chicago,1,5,8e96Ye5_LHrdA1ymOankPQ
438,Victor's Barber Shop & Beauty Salon,Chicago,1,5,YEPsa7vB1DSArnglG3LBjw
439,Victor's Barber Shop & Beauty Salon,Chicago,1,3,YEPsa7vB1DSArnglG3LBjw
440,Victor's Barber Shop & Beauty Salon,Chicago,1,5,YEPsa7vB1DSArnglG3LBjw
441,Joe's Hair Studio,Chicago,2,5,l7gjVN0drhPvrpi0H7GxSw
442,Joe's Hair Studio,Chicago,2,5,l7gjVN0drhPvrpi0H7GxSw
443,Joe's Hair Studio,Chicago,2,5,l7gjVN0drhPvrpi0H7GxSw
444,Truefitt & Hill,Chicago,2,5,3_bJ2z6jHzgUMls-Y6dj-A
445,Truefitt & Hill,Chicago,2,1,3_bJ2z6jHzgUMls-Y6dj-A
446,Truefitt & Hill,Chicago,2,1,3_bJ2z6jHzgUMls-Y6dj-A
447,Rockstar Barbershop,Chicago,2,5,tN4iEW6ZXNYZzX8gA-AR2A
448,Rockstar Barbershop,Chicago,2,5,tN4iEW6ZXNYZzX8gA-AR2A
449,Rockstar Barbershop,Chicago,2,5,tN4iEW6ZXNYZzX8gA-AR2A
450,Solo Salon - Elizabeth,Chicago,2,5,nmdivd0xq5BHwxFd7bt_wA
451,Solo Salon - Elizabeth,Chicago,2,5,nmdivd0xq5BHwxFd7bt_wA
452,Solo Salon - Elizabeth,Chicago,2,5,nmdivd0xq5BHwxFd7bt_wA
453,B Square Salon,Chicago,1,5,Fs8LLOWNSIMhVd2HBy3rHw
454,B Square Salon,Chicago,1,5,Fs8LLOWNSIMhVd2HBy3rHw
455,B Square Salon,Chicago,1,1,Fs8LLOWNSIMhVd2HBy3rHw
456,Originals Hair Designers & Spa,Chicago,2,5,K1oPjrLkWMxYNDNR-Zh7IQ
457,Originals Hair Designers & Spa,Chicago,2,2,K1oPjrLkWMxYNDNR-Zh7IQ
458,Originals Hair Designers & Spa,Chicago,2,5,K1oPjrLkWMxYNDNR-Zh7IQ
459,Floyd's 99 Barbershop,Chicago,2,5,FrwWQTABq1-ScyZVcbTrGA
460,Floyd's 99 Barbershop,Chicago,2,4,FrwWQTABq1-ScyZVcbTrGA
461,Floyd's 99 Barbershop,Chicago,2,1,FrwWQTABq1-ScyZVcbTrGA
462,Civic Opera Barber Shop,Chicago,2,5,lL2kYjwTjs7m3QH3sUaCKg
463,Civic Opera Barber Shop,Chicago,2,5,lL2kYjwTjs7m3QH3sUaCKg
464,Civic Opera Barber Shop,Chicago,2,5,lL2kYjwTjs7m3QH3sUaCKg
465,Philip D'Ciminna Barber Shop,Chicago,1,5,FybqNCHWGhvc3s4i4jUh7g
466,Philip D'Ciminna Barber Shop,Chicago,1,5,FybqNCHWGhvc3s4i4jUh7g
467,Philip D'Ciminna Barber Shop,Chicago,1,5,FybqNCHWGhvc3s4i4jUh7g
468,The Public Barber,Chicago,2,5,vWzukk7-fiYAD227Ax5qGA
469,The Public Barber,Chicago,2,5,vWzukk7-fiYAD227Ax5qGA
470,The Public Barber,Chicago,2,5,vWzukk7-fiYAD227Ax5qGA
471,Sport Clips Haircuts of Chicago - Diversey,Chicago,2,5,OIm2XQwXcajvPFLZWINSaA
472,Sport Clips Haircuts of Chicago - Diversey,Chicago,2,5,OIm2XQwXcajvPFLZWINSaA
473,Sport Clips Haircuts of Chicago - Diversey,Chicago,2,5,OIm2XQwXcajvPFLZWINSaA
474,Cowshed Spa Chicago,Chicago,2,5,aR2kpXNSOQNG0Yb8CysVdQ
475,Cowshed Spa Chicago,Chicago,2,5,aR2kpXNSOQNG0Yb8CysVdQ
476,Cowshed Spa Chicago,Chicago,2,5,aR2kpXNSOQNG0Yb8CysVdQ
477,Jesse's Barbershop,Chicago,2,5,kokKlzxMyRzoDEaXH1crOw
478,Jesse's Barbershop,Chicago,2,3,kokKlzxMyRzoDEaXH1crOw
479,Jesse's Barbershop,Chicago,2,5,kokKlzxMyRzoDEaXH1crOw
480,The Barbers,Chicago,1,5,TAp3r_MQcm1QaEIIkpC-8w
481,The Barbers,Chicago,1,5,TAp3r_MQcm1QaEIIkpC-8w
482,The Barbers,Chicago,1,5,TAp3r_MQcm1QaEIIkpC-8w
483,Urbane Blades,Chicago,1,5,t1eHMVeTRtVXCy0IJX6tQg
484,Urbane Blades,Chicago,1,5,t1eHMVeTRtVXCy0IJX6tQg
485,Urbane Blades,Chicago,1,3,t1eHMVeTRtVXCy0IJX6tQg
486,Dapper Barbershop & Shave Parlor,Chicago,1,5,pA-OuvGDR4sVjIm3JLElMQ
487,Dapper Barbershop & Shave Parlor,Chicago,1,1,pA-OuvGDR4sVjIm3JLElMQ
488,Dapper Barbershop & Shave Parlor,Chicago,1,5,pA-OuvGDR4sVjIm3JLElMQ
489,State Street Barbers,Chicago,1,5,ZaASD9gyLYQh5sNY58HRnQ
490,State Street Barbers,Chicago,1,1,ZaASD9gyLYQh5sNY58HRnQ
491,State Street Barbers,Chicago,1,5,ZaASD9gyLYQh5sNY58HRnQ
492,Halo for Men,Chicago,2,5,PR6svgjQ22Aa4ikMfIBbXg
493,Halo for Men,Chicago,2,1,PR6svgjQ22Aa4ikMfIBbXg
494,Halo for Men,Chicago,2,5,PR6svgjQ22Aa4ikMfIBbXg
495,State Street Barbers,Chicago,1,5,B2jeh3VTQaBU54ce4JSGmw
496,State Street Barbers,Chicago,1,5,B2jeh3VTQaBU54ce4JSGmw
497,State Street Barbers,Chicago,1,5,B2jeh3VTQaBU54ce4JSGmw
498,Sanchez Barber Shop,Chicago,3,5,N138WleF3c0vdF-n906Ung
499,Sanchez Barber Shop,Chicago,3,5,N138WleF3c0vdF-n906Ung
500,Sanchez Barber Shop,Chicago,3,4,N138WleF3c0vdF-n906Ung
501,State Street Barbers,Chicago,2,4,IRwlT-GthliQ1UNNBn5soA
502,State Street Barbers,Chicago,2,1,IRwlT-GthliQ1UNNBn5soA
503,State Street Barbers,Chicago,2,5,IRwlT-GthliQ1UNNBn5soA
504,Sandro's Barber Shop,Chicago,1,5,5IzyLcrKTMU6SL-U6hKJ6Q
505,Sandro's Barber Shop,Chicago,1,5,5IzyLcrKTMU6SL-U6hKJ6Q
506,Sandro's Barber Shop,Chicago,1,5,5IzyLcrKTMU6SL-U6hKJ6Q
507,Jay's Barber Shop,Chicago,2,5,pOpesJTAUXl3rGOwq2Tgrw
508,Jay's Barber Shop,Chicago,2,1,pOpesJTAUXl3rGOwq2Tgrw
509,Jay's Barber Shop,Chicago,2,4,pOpesJTAUXl3rGOwq2Tgrw
510,A Cut Above Barbershop,Chicago,1,5,i9-GSPfeKxk_3eLXxWIwOQ
511,A Cut Above Barbershop,Chicago,1,5,i9-GSPfeKxk_3eLXxWIwOQ
512,A Cut Above Barbershop,Chicago,1,5,i9-GSPfeKxk_3eLXxWIwOQ
513,Fade Inn,Chicago,2,5,p0HY_rmp4XGPYZh4ujsHpg
514,Fade Inn,Chicago,2,5,p0HY_rmp4XGPYZh4ujsHpg
515,Fade Inn,Chicago,2,5,p0HY_rmp4XGPYZh4ujsHpg
516,Portage Gentlemen Shop,Chicago,1,5,n8c2w-c84sLN8J1i0AZhRw
517,Portage Gentlemen Shop,Chicago,1,1,n8c2w-c84sLN8J1i0AZhRw
518,Portage Gentlemen Shop,Chicago,1,5,n8c2w-c84sLN8J1i0AZhRw
519,Hyde Park Hair Salon,Chicago,2,5,7WPJUxMG9VRLmUVcDkV-ig
520,Hyde Park Hair Salon,Chicago,2,5,7WPJUxMG9VRLmUVcDkV-ig
521,Hyde Park Hair Salon,Chicago,2,1,7WPJUxMG9VRLmUVcDkV-ig
522,Johnny Blades,Chicago,2,5,aj3l9kelG3GBcGZVOUgYDg
523,Johnny Blades,Chicago,2,5,aj3l9kelG3GBcGZVOUgYDg
524,Johnny Blades,Chicago,2,1,aj3l9kelG3GBcGZVOUgYDg
525,Church Street Barber Shop,Chicago,1,5,Gc6DaxMFo-GCbCH_qRMOaA
526,Church Street Barber Shop,Chicago,1,1,Gc6DaxMFo-GCbCH_qRMOaA
527,Church Street Barber Shop,Chicago,1,5,Gc6DaxMFo-GCbCH_qRMOaA
528,John Angileri's Barber Shop,Chicago,1,5,ohW_C92qElwWKr54teX2OA
529,John Angileri's Barber Shop,Chicago,1,5,ohW_C92qElwWKr54teX2OA
530,John Angileri's Barber Shop,Chicago,1,5,ohW_C92qElwWKr54teX2OA
531,Alfredo's Barbershop,Chicago,2,5,XFGyfGsLXBURZXPZTktFzw
532,Alfredo's Barbershop,Chicago,2,1,XFGyfGsLXBURZXPZTktFzw
533,Alfredo's Barbershop,Chicago,2,5,XFGyfGsLXBURZXPZTktFzw
534,Yohel's Barbershop,Chicago,2,5,ZtC5drTj6_6XETh-HNNbSw
535,Yohel's Barbershop,Chicago,2,4,ZtC5drTj6_6XETh-HNNbSw
536,Yohel's Barbershop,Chicago,2,4,ZtC5drTj6_6XETh-HNNbSw
537,Broken Roller Hair Shop,Chicago,2,5,ahGEXr8lzUc1K0EwmttT_w
538,Broken Roller Hair Shop,Chicago,2,5,ahGEXr8lzUc1K0EwmttT_w
539,Broken Roller Hair Shop,Chicago,2,5,ahGEXr8lzUc1K0EwmttT_w
540,Bucktown Barber Shop,Chicago,2,5,X3N2TkoP_ZURh8302zTPIA
541,Bucktown Barber Shop,Chicago,2,1,X3N2TkoP_ZURh8302zTPIA
542,Bucktown Barber Shop,Chicago,2,5,X3N2TkoP_ZURh8302zTPIA
543,Modern Gentlemen Salon,Chicago,1,5,Dm59nOSN7xLtRZ_0Q8sX6g
544,Modern Gentlemen Salon,Chicago,1,5,Dm59nOSN7xLtRZ_0Q8sX6g
545,Modern Gentlemen Salon,Chicago,1,5,Dm59nOSN7xLtRZ_0Q8sX6g
546,I'll Cut You,Chicago,2,5,QUfJCP2JxyFfnMOWdr5PkA
547,I'll Cut You,Chicago,2,5,QUfJCP2JxyFfnMOWdr5PkA
548,I'll Cut You,Chicago,2,5,QUfJCP2JxyFfnMOWdr5PkA
549,Lake Street Barbers,Chicago,2,5,3_JvHLRyVwGo_N1ITZoUGw
550,Lake Street Barbers,Chicago,2,4,3_JvHLRyVwGo_N1ITZoUGw
551,Lake Street Barbers,Chicago,2,2,3_JvHLRyVwGo_N1ITZoUGw
552,Gentlemen's Row Barber Shop,Chicago,2,5,yLOFx03H6Y_cBZ4xfNrhUg
553,Gentlemen's Row Barber Shop,Chicago,2,1,yLOFx03H6Y_cBZ4xfNrhUg
554,Gentlemen's Row Barber Shop,Chicago,2,5,yLOFx03H6Y_cBZ4xfNrhUg
555,Fresh Fades Barber Shop,Chicago,2,5,qNxyUTz0kAjktdtAGsD-fA
556,Fresh Fades Barber Shop,Chicago,2,2,qNxyUTz0kAjktdtAGsD-fA
557,Fresh Fades Barber Shop,Chicago,2,5,qNxyUTz0kAjktdtAGsD-fA
558,Executive Barber Studio Two,Chicago,2,5,sOLAfErWtLDPAwXexwkKMA
559,Executive Barber Studio Two,Chicago,2,5,sOLAfErWtLDPAwXexwkKMA
560,Executive Barber Studio Two,Chicago,2,1,sOLAfErWtLDPAwXexwkKMA
561,Great Clips,Chicago,3,5,lM47ll_StR_bfEYuzQq7-A
562,Great Clips,Chicago,3,2,lM47ll_StR_bfEYuzQq7-A
563,Great Clips,Chicago,3,1,lM47ll_StR_bfEYuzQq7-A
564,Mr. Men's Salon,Chicago,2,5,pv9JFBqnUtmpigg0c_kjxA
565,Mr. Men's Salon,Chicago,2,5,pv9JFBqnUtmpigg0c_kjxA
566,Mr. Men's Salon,Chicago,2,5,pv9JFBqnUtmpigg0c_kjxA
567,The Classic Man Barbershop,Chicago,2,5,5AzDeY0mowrubQGvuR3ocA
568,The Classic Man Barbershop,Chicago,2,2,5AzDeY0mowrubQGvuR3ocA
569,The Classic Man Barbershop,Chicago,2,5,5AzDeY0mowrubQGvuR3ocA
570,Art + Science Barbershop,Chicago,1,1,9c_Jx9dY0MSeJY8ZS4_qWQ
571,Art + Science Barbershop,Chicago,1,5,9c_Jx9dY0MSeJY8ZS4_qWQ
572,Art + Science Barbershop,Chicago,1,5,9c_Jx9dY0MSeJY8ZS4_qWQ
573,Medinah Barber Shop,Chicago,1,5,On2670ft_L7Iat7884u7fg
574,Medinah Barber Shop,Chicago,1,1,On2670ft_L7Iat7884u7fg
575,Medinah Barber Shop,Chicago,1,5,On2670ft_L7Iat7884u7fg
576,Barber Shop - UIC West Student Center,Chicago,2,5,3GQ6093wwB8P_LgcwZkSuQ
577,Barber Shop - UIC West Student Center,Chicago,2,1,3GQ6093wwB8P_LgcwZkSuQ
578,Barber Shop - UIC West Student Center,Chicago,2,5,3GQ6093wwB8P_LgcwZkSuQ
579,Studio Cuts Barbershop,Chicago,2,1,67HZEML5iLqkCh1CAp_HPg
580,Studio Cuts Barbershop,Chicago,2,5,67HZEML5iLqkCh1CAp_HPg
581,Studio Cuts Barbershop,Chicago,2,5,67HZEML5iLqkCh1CAp_HPg
582,Fade By Brothers,Chicago,2,2,b4S-GeOkk9rpSy1M_363rg
583,Fade By Brothers,Chicago,2,5,b4S-GeOkk9rpSy1M_363rg
584,Fade By Brothers,Chicago,2,5,b4S-GeOkk9rpSy1M_363rg
585,Blues Barber Shop,Chicago,3,5,nPYRU9-FCYOGJ-2FDghbvQ
586,Blues Barber Shop,Chicago,3,1,nPYRU9-FCYOGJ-2FDghbvQ
587,Blues Barber Shop,Chicago,3,1,nPYRU9-FCYOGJ-2FDghbvQ
588,Old Town Barbershop,Chicago,2,5,3r5IyMRQGmyVATDkEgrE2Q
589,Old Town Barbershop,Chicago,2,1,3r5IyMRQGmyVATDkEgrE2Q
590,Old Town Barbershop,Chicago,2,1,3r5IyMRQGmyVATDkEgrE2Q
591,Logan Square Barbershop,Chicago,2,5,HsR6NOCQGcO-ZYMmCmrRgw
592,Logan Square Barbershop,Chicago,2,1,HsR6NOCQGcO-ZYMmCmrRgw
593,Logan Square Barbershop,Chicago,2,5,HsR6NOCQGcO-ZYMmCmrRgw
594,Moca Master Cuts,Chicago,1,5,7Ry9iprF2le1QQNJ5rkGWg
595,Moca Master Cuts,Chicago,1,1,7Ry9iprF2le1QQNJ5rkGWg
596,Moca Master Cuts,Chicago,1,3,7Ry9iprF2le1QQNJ5rkGWg
597,Hair by Becky,Chicago,1,5,twCJIpgKt_B9o4Qh5s60bQ
598,Hair by Becky,Chicago,1,5,twCJIpgKt_B9o4Qh5s60bQ
599,Hair by Becky,Chicago,1,5,twCJIpgKt_B9o4Qh5s60bQ
600,ML2 Hair Design,Houston,2,5,7trQM-czng9gGn5drbWooA
601,ML2 Hair Design,Houston,2,5,7trQM-czng9gGn5drbWooA
602,ML2 Hair Design,Houston,2,5,7trQM-czng9gGn5drbWooA
603,Cutloose Hair,Houston,2,5,BxlwZecTE5lNJ1DC-pFCXg
604,Cutloose Hair,Houston,2,5,BxlwZecTE5lNJ1DC-pFCXg
605,Cutloose Hair,Houston,2,4,BxlwZecTE5lNJ1DC-pFCXg
606,King Salon,Houston,1,5,xlvqildNw5txUAN_QKaUFw
607,King Salon,Houston,1,5,xlvqildNw5txUAN_QKaUFw
608,King Salon,Houston,1,5,xlvqildNw5txUAN_QKaUFw
609,Bich Nga Hair Design,Houston,1,5,pPyKXYxSqQUyfkocqsVncg
610,Bich Nga Hair Design,Houston,1,5,pPyKXYxSqQUyfkocqsVncg
611,Bich Nga Hair Design,Houston,1,5,pPyKXYxSqQUyfkocqsVncg
612,The Argyle League,Houston,2,5,JPMZDsJ0tUPC-L1fqzGkgg
613,The Argyle League,Houston,2,5,JPMZDsJ0tUPC-L1fqzGkgg
614,The Argyle League,Houston,2,5,JPMZDsJ0tUPC-L1fqzGkgg
615,Cutthroat,Houston,2,5,BpWr1nMMwAotUJoxlO-ouQ
616,Cutthroat,Houston,2,1,BpWr1nMMwAotUJoxlO-ouQ
617,Cutthroat,Houston,2,1,BpWr1nMMwAotUJoxlO-ouQ
618,46 & 2 Barber,Houston,2,5,4kORClo8FHLJuL8oWNMlDw
619,46 & 2 Barber,Houston,2,5,4kORClo8FHLJuL8oWNMlDw
620,46 & 2 Barber,Houston,2,1,4kORClo8FHLJuL8oWNMlDw
621,V's Barbershop - Houston Energy Corridor,Houston,2,5,2NfcRI9UmKOH2Q__TO-ZEg
622,V's Barbershop - Houston Energy Corridor,Houston,2,5,2NfcRI9UmKOH2Q__TO-ZEg
623,V's Barbershop - Houston Energy Corridor,Houston,2,4,2NfcRI9UmKOH2Q__TO-ZEg
624,Roosters Men's Grooming Center,Houston,2,5,ZuxM4IsWSnmgJGk0Bq6a2Q
625,Roosters Men's Grooming Center,Houston,2,1,ZuxM4IsWSnmgJGk0Bq6a2Q
626,Roosters Men's Grooming Center,Houston,2,2,ZuxM4IsWSnmgJGk0Bq6a2Q
627,Big Kat's Barbershop,Houston,1,4,FFMNtyYFY_uuo_QCX90p2A
628,Big Kat's Barbershop,Houston,1,2,FFMNtyYFY_uuo_QCX90p2A
629,Big Kat's Barbershop,Houston,1,5,FFMNtyYFY_uuo_QCX90p2A
